"		90",속초,2017.10.5,77.8,61
"		90",속초,2017.10.6,90.6,77
"		90",속초,2017.10.7,92.1,80
"		90",속초,2017.10.8,91.1,76
"		90",속초,2017.10.9,91.4,77
"		90",속초,2017.10.10,95.3,88
"		90",속초,2017.10.11,88.5,73
"		90",속초,2017.10.12,77.3,64
"		90",속초,2017.10.13,75.8,57
"		90",속초,2017.10.14,48.1,24
"		90",속초,2017.10.15,63.5,39
"		90",속초,2017.10.16,72.5,55
"		90",속초,2017.10.17,76.6,60
"		90",속초,2017.10.18,75.9,58
"		90",속초,2017.10.19,81.9,66
"		90",속초,2017.10.20,79,63
"		90",속초,2017.10.21,78.8,65
"		90",속초,2017.10.22,71.9,54
"		90",속초,2017.10.23,64.1,47
"		90",속초,2017.10.24,66.8,45
"		90",속초,2017.10.25,63,42
"		90",속초,2017.10.26,66.6,42
"		90",속초,2017.10.27,70.1,50
"		90",속초,2017.10.28,83.3,74
"		90",속초,2017.10.29,72.6,41
"		90",속초,2017.10.30,48.9,33
"		90",속초,2017.10.31,37.1,23
"		90",속초,2017.11.1,48.6,29
"		90",속초,2017.11.2,59.1,43
"		90",속초,2017.11.3,81,57
"		90",속초,2017.11.4,56.1,20
"		90",속초,2017.11.5,38.3,13
"		90",속초,2017.11.6,44.6,33
"		90",속초,2017.11.7,52.3,36
"		90",속초,2017.11.8,37.6,16
"		90",속초,2017.11.9,61.1,42
"		90",속초,2017.11.10,47.1,28
"		90",속초,2017.11.11,42.9,24
"		90",속초,2017.11.12,42.3,26
"		90",속초,2017.11.13,48.8,32
"		90",속초,2017.11.14,28,15
"		90",속초,2017.11.15,28.8,16
"		90",속초,2017.11.16,25.3,16
"		90",속초,2017.11.17,37.9,22
"		90",속초,2017.11.18,40.9,23
"		90",속초,2017.11.19,21.6,13
"		90",속초,2017.11.20,37.4,18
"		90",속초,2017.11.21,36.1,16
"		90",속초,2017.11.22,47.8,27
"		90",속초,2017.11.23,29,21
"		90",속초,2017.11.24,34.4,17
"		90",속초,2017.11.25,56.5,35
"		90",속초,2017.11.26,53.6,40
"		90",속초,2017.11.27,56.6,41
"		90",속초,2017.11.28,50.9,30
"		90",속초,2017.11.29,38.3,12
"		90",속초,2017.11.30,17.6,12
"		90",속초,2017.12.1,28.5,12
"		90",속초,2017.12.2,36.1,23
"		90",속초,2017.12.3,55.1,44
"		90",속초,2017.12.4,31.8,13
"		90",속초,2017.12.5,25,14
"		90",속초,2017.12.6,47.4,28
"		90",속초,2017.12.7,36.4,21
"		90",속초,2017.12.8,34.4,15
"		90",속초,2017.12.9,37.3,28
"		90",속초,2017.12.10,50.8,30
"		90",속초,2017.12.11,22,16
"		90",속초,2017.12.12,20.1,14
"		90",속초,2017.12.13,24.1,14
"		90",속초,2017.12.14,40.1,20
"		90",속초,2017.12.15,31.8,7
"		90",속초,2017.12.16,28.3,15
"		90",속초,2017.12.17,26.5,16
"		90",속초,2017.12.18,51.8,34
"		90",속초,2017.12.19,26.6,17
"		90",속초,2017.12.20,43,23
"		90",속초,2017.12.21,42.4,22
"		90",속초,2017.12.22,47.5,28
"		90",속초,2017.12.23,43.1,31
"		90",속초,2017.12.24,70.6,39
"		90",속초,2017.12.25,37.4,20
"		90",속초,2017.12.26,27.4,13
"		90",속초,2017.12.27,19.6,10
"		90",속초,2017.12.28,40.5,24
"		90",속초,2017.12.29,49.6,33
"		90",속초,2017.12.30,68.6,55
"		90",속초,2017.12.31,33.5,17
"		90",속초,2018.1.1,21.3,16
"		90",속초,2018.1.2,21.8,15
"		90",속초,2018.1.3,29.9,21
"		90",속초,2018.1.4,53.3,30
"		90",속초,2018.1.5,45.4,15
"		90",속초,2018.1.6,32.4,21
"		90",속초,2018.1.7,50.1,28
"		90",속초,2018.1.8,48.9,36
"		90",속초,2018.1.9,40.1,33
"		90",속초,2018.1.10,32,21
"		90",속초,2018.1.11,34.1,21
"		90",속초,2018.1.12,29,15
"		90",속초,2018.1.13,42,28
"		90",속초,2018.1.14,47.1,33
"		90",속초,2018.1.15,45.1,21
"		90",속초,2018.1.16,47.3,25
"		90",속초,2018.1.17,70.5,44
"		90",속초,2018.1.18,31.9,16
"		90",속초,2018.1.19,25.8,16
"		90",속초,2018.1.20,41.4,28
"		90",속초,2018.1.21,31.8,17
"		90",속초,2018.1.22,66.6,33
"		90",속초,2018.1.23,30.3,18
"		90",속초,2018.1.24,23.5,15
"		90",속초,2018.1.25,28,18
"		90",속초,2018.1.26,25.3,15
"		90",속초,2018.1.27,28.9,17
"		90",속초,2018.1.28,22.3,16
"		90",속초,2018.1.29,23.3,15
"		90",속초,2018.1.30,34.4,20
"		90",속초,2018.1.31,31.5,19
"		90",속초,2018.2.1,40.3,25
"		90",속초,2018.2.2,58.3,31
"		90",속초,2018.2.3,33.8,17
"		90",속초,2018.2.4,31,17
"		90",속초,2018.2.5,26,16
"		90",속초,2018.2.6,28.6,18
"		90",속초,2018.2.7,26.8,14
"		90",속초,2018.2.8,23,10
"		90",속초,2018.2.9,40.6,27
"		90",속초,2018.2.10,30.6,12
"		90",속초,2018.2.11,19.8,13
"		90",속초,2018.2.12,24.9,17
"		90",속초,2018.2.13,33.3,22
"		90",속초,2018.2.14,37.5,14
"		90",속초,2018.2.15,41.6,17
"		90",속초,2018.2.16,32.1,9
"		90",속초,2018.2.17,20.6,11
"		90",속초,2018.2.18,33.4,15
"		90",속초,2018.2.19,46.1,26
"		90",속초,2018.2.20,30.9,16
"		90",속초,2018.2.21,30.5,18
"		90",속초,2018.2.22,35.9,21
"		90",속초,2018.2.23,55,23
"		90",속초,2018.2.24,80.5,38
"		90",속초,2018.2.25,83.3,74
"		90",속초,2018.2.26,72.6,55
"		90",속초,2018.2.27,79,47
"		90",속초,2018.2.28,96.8,84
"		90",속초,2018.3.1,57.9,34
"		90",속초,2018.3.2,38.4,15
"		90",속초,2018.3.3,47.9,19
"		90",속초,2018.3.4,78.8,49
"		90",속초,2018.3.5,82.5,47
"		90",속초,2018.3.6,77.1,65
"		90",속초,2018.3.7,84.8,73
"		90",속초,2018.3.8,90.8,74
"		90",속초,2018.3.9,80.1,70
"		90",속초,2018.3.10,66.1,35
"		90",속초,2018.3.11,62.5,38
"		90",속초,2018.3.12,64.3,41
"		90",속초,2018.3.13,30.8,8
"		90",속초,2018.3.14,52.6,33
"		90",속초,2018.3.15,69.6,47
"		90",속초,2018.3.16,63.1,49
"		90",속초,2018.3.17,66,49
"		90",속초,2018.3.18,59.9,41
"		90",속초,2018.3.19,72,48
"		90",속초,2018.3.20,56.6,47
"		90",속초,2018.3.21,63.5,57
"		90",속초,2018.3.22,52.8,33
"		90",속초,2018.3.23,55.1,26
"		90",속초,2018.3.24,35.3,20
"		90",속초,2018.3.25,24,16
"		90",속초,2018.3.26,28.9,21
"		90",속초,2018.3.27,34.3,23
"		90",속초,2018.3.28,33,22
"		90",속초,2018.3.29,62,40
"		90",속초,2018.3.30,77.4,62
"		90",속초,2018.3.31,66.8,30
"		90",속초,2018.4.1,51.3,33
"		90",속초,2018.4.2,61.9,33
"		90",속초,2018.4.3,69.4,41
"		90",속초,2018.4.4,89.9,77
"		90",속초,2018.4.5,93.9,85
